PLATFORM,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH (meter),TEMP (degree_Celsius),PSAL (psu),QC,GTSPP_UNIQUE_PROFILE_ID
28901,2012-08-03T00:34:00Z,22.1520,122.3040,30,28.36,34.33,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,40,28.35,34.33,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,50,28.35,34.33,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,60,28.33,34.34,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,70,28.33,34.34,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,80,27.11,34.51,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,90,25.77,34.7,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,100,,,0111199,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,110,,,0111199,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,120,24.5,34.58,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,130,,,0111199,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,140,,,0111199,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,150,22.87,34.8,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,160,22.38,34.81,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,170,22.16,34.81,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,180,22.03,34.82,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,190,21.77,34.84,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,200,20.92,34.77,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,250,18.82,34.78,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,300,16.61,34.65,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,350,14.23,34.51,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,400,12.32,34.35,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,450,10.71,34.4,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,500,9.36,34.34,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,550,8.43,34.32,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,600,7.27,34.29,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,650,6.22,34.27,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,699,5.66,34.3,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,750,5.22,34.35,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,800,4.99,34.38,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,850,4.66,34.4,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,900,4.28,34.44,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,950,4.05,34.47,0111111,
28901,2012-08-03T00:34:00Z,22.1520,122.3040,989,3.76,34.49,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,4,28.51,34.31,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,5,28.51,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,6,28.51,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,7,28.5,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,8,28.5,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,10,28.49,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,20,28.48,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,30,28.45,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,40,28.44,34.31,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,50,28.42,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,60,28.25,34.32,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,70,27.04,34.54,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,80,25.65,34.72,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,90,25.15,34.74,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,100,24.75,34.75,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,110,24.17,34.82,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,120,23.75,34.84,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,130,23.12,34.83,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,140,22.83,34.82,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,150,22.37,34.83,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,160,22.24,34.83,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,170,21.95,34.84,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,180,21.8,34.83,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,190,21.23,34.85,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,200,20.89,34.84,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,250,18.59,34.76,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,300,16.61,34.65,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,350,14.48,34.52,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,400,12.18,34.38,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,450,10.42,34.39,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,500,9.12,34.34,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,550,8.31,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,599,7.26,34.27,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,649,6.32,34.26,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,699,5.69,34.3,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,749,5.22,34.35,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,800,4.95,34.38,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,850,4.59,34.41,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,900,4.27,34.44,0111111,
28901,2012-08-03T05:20:00Z,22.1900,122.2910,950,4.03,34.47,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,5,28.53,34.3,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,8,28.52,34.3,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,11,28.52,34.3,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,20,28.52,34.3,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,30,28.44,34.3,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,39,28.43,34.3,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,50,28.39,34.31,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,59,27.68,34.39,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,69,26.14,34.64,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,80,25.24,34.75,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,90,24.96,34.73,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,99,24.44,34.71,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,110,24.19,34.72,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,120,23.53,34.7,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,130,22.93,34.82,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,140,22.81,34.8,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,150,22.47,34.82,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,160,,,0111199,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,170,,,0111199,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,180,21.96,34.84,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,190,21.9,34.83,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,200,21.52,34.81,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,250,18.92,34.78,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,300,17.12,,0111119,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,350,15.77,34.48,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,400,13.48,34.49,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,450,11.27,34.41,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,500,9.99,34.27,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,550,9,34.21,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,600,7.8,34.25,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,650,6.88,34.26,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,700,5.99,34.26,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,750,5.52,34.3,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,800,5.15,34.34,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,849,4.79,34.39,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,900,4.6,34.4,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,950,4.26,34.44,0111111,
28901,2012-08-03T05:37:00Z,22.1990,122.2930,989,4.03,34.46,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,4,28.46,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,5,28.45,34.32,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,6,28.46,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,7,28.46,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,9,28.46,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,10,28.46,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,20,28.46,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,30,28.44,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,40,28.42,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,50,28.4,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,60,28.37,34.32,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,70,28.37,34.33,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,80,28.35,34.33,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,90,27.85,34.41,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,100,27.13,34.52,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,110,26.46,34.6,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,120,25.38,34.72,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,130,25.08,34.75,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,140,24.74,34.77,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,150,24.08,34.82,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,160,23.37,34.83,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,170,22.95,34.82,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,180,22.46,34.83,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,190,22.25,34.83,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,200,21.88,34.83,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,250,18.71,34.76,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,300,17.46,34.71,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,350,16.33,34.64,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,400,14.56,34.52,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,450,12.41,34.44,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,500,10.64,34.38,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,549,9.26,34.34,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,600,8.53,34.32,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,650,7.99,34.31,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,700,6.32,34.26,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,750,5.58,34.29,0111111,
28901,2012-08-03T10:29:00Z,22.2390,122.2950,800,5.33,34.31,0111111,
